sectionCandidateId,fromStationCode,toStationCode,fromStationName,toStationName,routeName,division,zone,sequence,direction,distance,distanceStatus,sourceId,dataVersionId,verificationStatus,authorityLevel
SEC-SKK-NGT-ee5aec,SKK,NGT,Sikkal,Nagapattinam,Thanjavur-Karaikal-Velankanni,TRICHY,SR,14,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-NGT-APE-771c72,NGT,APE,Nagapattinam,Andanappettai,Thanjavur-Karaikal-Velankanni,TRICHY,SR,15,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-APE-NCR-878e3f,APE,NCR,Andanappettai,Nagore,Thanjavur-Karaikal-Velankanni,TRICHY,SR,16,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-NCR-TMPT-663139,NCR,TMPT,Nagore,Tirumalairayanpattinam,Thanjavur-Karaikal-Velankanni,TRICHY,SR,17,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TMPT-KIK-b49bf8,TMPT,KIK,Tirumalairayanpattinam,Karaikal,Thanjavur-Karaikal-Velankanni,TRICHY,SR,18,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KIK-VLNK-253834,KIK,VLNK,Karaikal,Velankanni,Thanjavur-Karaikal-Velankanni,TRICHY,SR,19,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VM-VKM-2fb125,VM,VKM,Villupuram Junction,Venkatesapuram,Villupuram-Katpadi Branch,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VKM-MMP-a93ec5,VKM,MMP,Venkatesapuram,Mambalappattu,Villupuram-Katpadi Branch,TRICHY,SR,3,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MMP-AYD-565401,MMP,AYD,Mambalappattu,Ayandur,Villupuram-Katpadi Branch,TRICHY,SR,4,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AYD-TRK-ada7bc,AYD,TRK,Ayandur,Tirukkovilur,Villupuram-Katpadi Branch,TRICHY,SR,5,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TRK-ACN-f9f4bd,TRK,ACN,Tirukkovilur,Adhichchanur,Villupuram-Katpadi Branch,TRICHY,SR,6,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-ACN-AND-f3a5e0,ACN,AND,Adhichchanur,Andampalayam,Villupuram-Katpadi Branch,TRICHY,SR,7,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AND-TNI-a2e967,AND,TNI,Andampalayam,Tandarai,Villupuram-Katpadi Branch,TRICHY,SR,8,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TNI-TNM-7ca86f,TNI,TNM,Tandarai,Tiruvannamalai,Villupuram-Katpadi Branch,TRICHY,SR,9,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TNM-TJM-7808b4,TNM,TJM,Tiruvannamalai,Turinjapuram,Villupuram-Katpadi Branch,TRICHY,SR,10,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TJM-AGM-09bfd5,TJM,AGM,Turinjapuram,Agaram Sibbandi,Villupuram-Katpadi Branch,TRICHY,SR,11,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AGM-PRL-5735ad,AGM,PRL,Agaram Sibbandi,Polur,Villupuram-Katpadi Branch,TRICHY,SR,12,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PRL-ARV-896930,PRL,ARV,Polur,Arni Road,Villupuram-Katpadi Branch,TRICHY,SR,13,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-ARV-MCL-1bcd30,ARV,MCL,Arni Road,Madimangalam,Villupuram-Katpadi Branch,TRICHY,SR,14,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MCL-SDPT-6ea414,MCL,SDPT,Madimangalam,Sedarappattu,Villupuram-Katpadi Branch,TRICHY,SR,15,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-SDPT-OPM-4f7bbd,SDPT,OPM,Sedarappattu,Onnupuram,Villupuram-Katpadi Branch,TRICHY,SR,16,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-OPM-KMM-8d7f08,OPM,KMM,Onnupuram,Kannamangalam,Villupuram-Katpadi Branch,TRICHY,SR,17,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KMM-KNB-26cc34,KMM,KNB,Kannamangalam,Kaniyambadi,Villupuram-Katpadi Branch,TRICHY,SR,18,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KNB-PNTR-de427f,KNB,PNTR,Kaniyambadi,Pennathur,Villupuram-Katpadi Branch,TRICHY,SR,19,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PNTR-VLR-34ea16,PNTR,VLR,Pennathur,Vellore Cantt,Villupuram-Katpadi Branch,TRICHY,SR,20,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VLR-KPD-7a1de8,VLR,KPD,Vellore Cantt,Katpadi Junction,Villupuram-Katpadi Branch,TRICHY,SR,21,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KKDI-KNPL-73d0cf,KKDI,KNPL,Karaikkudi Junction,Kandanur Puduvayal,Karaikkudi-Tiruvarur,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KNPL-VMM-7bbdef,KNPL,VMM,Kandanur Puduvayal,Valaramanikkam,Karaikkudi-Tiruvarur,TRICHY,SR,3,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VMM-ATQ-fe3586,VMM,ATQ,Valaramanikkam,Arantangi,Karaikkudi-Tiruvarur,TRICHY,SR,4,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-ATQ-AYI-0a15d3,ATQ,AYI,Arantangi,Ayingudi,Karaikkudi-Tiruvarur,TRICHY,SR,5,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AYI-PVI-aed95e,AYI,PVI,Ayingudi,Peravurani,Karaikkudi-Tiruvarur,TRICHY,SR,6,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PVI-PKT-f2327a,PVI,PKT,Peravurani,Pattukottai,Karaikkudi-Tiruvarur,TRICHY,SR,7,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PKT-AMM-858339,PKT,AMM,Pattukottai,Adirampattinam,Karaikkudi-Tiruvarur,TRICHY,SR,8,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AMM-MTT-bafa1d,AMM,MTT,Adirampattinam,Mutupet,Karaikkudi-Tiruvarur,TRICHY,SR,9,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MTT-TAM-edcbfb,MTT,TAM,Mutupet,Tillaivilagam,Karaikkudi-Tiruvarur,TRICHY,SR,10,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TAM-TTP-c6ddc3,TAM,TTP,Tillaivilagam,Tiruturaipundi Junction,Karaikkudi-Tiruvarur,TRICHY,SR,11,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TTP-ATB-31d3c8,TTP,ATB,Tiruturaipundi Junction,Alattambadi,Karaikkudi-Tiruvarur,TRICHY,SR,12,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-ATB-MNLI-ae0ca7,ATB,MNLI,Alattambadi,Manali Halt,Karaikkudi-Tiruvarur,TRICHY,SR,13,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MNLI-AMNR-c812e8,MNLI,AMNR,Manali Halt,Ammanur,Karaikkudi-Tiruvarur,TRICHY,SR,14,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-AMNR-TNK-18e0a4,AMNR,TNK,Ammanur,Tirunellikaval,Karaikkudi-Tiruvarur,TRICHY,SR,15,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TNK-MARD-a4b1f3,TNK,MARD,Tirunellikaval,Mavur Road,Karaikkudi-Tiruvarur,TRICHY,SR,16,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MARD-MAX-fda0c7,MARD,MAX,Mavur Road,Mangudi,Karaikkudi-Tiruvarur,TRICHY,SR,17,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MAX-TVR-2c84f2,MAX,TVR,Mangudi,Thiruvarur Junction,Karaikkudi-Tiruvarur,TRICHY,SR,18,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VM-CBU-219916,VM,CBU,Villupuram Junction,Chinna Babu Samudram,Villupuram-Puducherry,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-CBU-VI-6e6aca,CBU,VI,Chinna Babu Samudram,Villianur,Villupuram-Puducherry,TRICHY,SR,3,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-VI-PDY-fb2a4e,VI,PDY,Villianur,Puducherry,Villupuram-Puducherry,TRICHY,SR,4,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-NMJ-MQ-b3f155,NMJ,MQ,Nidamangalam Junction,Mannargudi,Nidamangalam-Mannargudi,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-MV-PEM-fcf421,MV,PEM,Mayiladuturai Junction,Peralam Junction,Mayiladuthurai to Thiruvarur,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PEM-POM-9c9e34,PEM,POM,Peralam Junction,Punthottam,Mayiladuthurai to Thiruvarur,TRICHY,SR,3,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-POM-NNM-2bd28b,POM,NNM,Punthottam,Nannilam,Mayiladuthurai to Thiruvarur,TRICHY,SR,4,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-NNM-TVR-ed98e1,NNM,TVR,Nannilam,Thiruvarur Junction,Mayiladuthurai to Thiruvarur,TRICHY,SR,5,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PEM-ABT-291972,PEM,ABT,Peralam Junction,Ambagarattur,Peralam to Karaikal,TRICHY,SR,2,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-ABT-PCD-1fd831,ABT,PCD,Ambagarattur,Pattakudi (Pathakudy),Peralam to Karaikal,TRICHY,SR,3,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-PCD-TXR-dc2671,PCD,TXR,Pattakudi (Pathakudy),Thirunallar,Peralam to Karaikal,TRICHY,SR,4,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-TXR-KVPT-d62e4c,TXR,KVPT,Thirunallar,Karai Kovilpathu,Peralam to Karaikal,TRICHY,SR,5,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
SEC-KVPT-KIK-edd51d,KVPT,KIK,Karai Kovilpathu,Karaikal,Peralam to Karaikal,TRICHY,SR,6,FORWARD,,NOT_AVAILABLE,SR_DATASET,V1,NOT_VERIFIED,SECONDARY_REFERENCE
